FECHA_CORTE;ANIO;ID_MES;MES;DEPARTAMENTO;AEROPUERTO;TIPO_VUELO;TIPO_MOVIMIENTO;NUMERO_PASAJEROS
20260429;2025;5;MAYO;UCAYALI;CAPITÁN FAP DAVID ABENSUR RENGIFO;INTERNACIONAL;SALIDAS;0
20260429;2025;5;MAYO;UCAYALI;CAPITÁN FAP DAVID ABENSUR RENGIFO;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2025;5;MAYO;UCAYALI;TENIENTE GENERAL FAP JOSÉ GERARDO PÉREZ PINEDO;DOMÉSTICO;LLEGADAS;982
20260429;2025;5;MAYO;UCAYALI;TENIENTE GENERAL FAP JOSÉ GERARDO PÉREZ PINEDO;DOMÉSTICO;SALIDAS;911
20260429;2025;5;MAYO;UCAYALI;TENIENTE GENERAL FAP JOSÉ GERARDO PÉREZ PINEDO;DOMÉSTICO;MOVIMIENTO GENERAL;1893
20260429;2025;6;JUNIO;AMAZONAS;CHACHAPOYAS;DOMÉSTICO;LLEGADAS;1592
20260429;2025;6;JUNIO;AMAZONAS;CHACHAPOYAS;DOMÉSTICO;SALIDAS;1252
20260429;2025;6;JUNIO;AMAZONAS;CHACHAPOYAS;DOMÉSTICO;MOVIMIENTO GENERAL;2844
20260429;2025;6;JUNIO;AMAZONAS;RODRÍGUEZ DE MENDOZA;DOMÉSTICO;LLEGADAS;400
20260429;2025;6;JUNIO;AMAZONAS;RODRÍGUEZ DE MENDOZA;DOMÉSTICO;SALIDAS;375
20260429;2025;6;JUNIO;AMAZONAS;RODRÍGUEZ DE MENDOZA;DOMÉSTICO;MOVIMIENTO GENERAL;775
20260429;2025;6;JUNIO;ÁNCASH;COMANDANTE FAP GERMÁN ARIAS GRAZIANI;DOMÉSTICO;LLEGADAS;3459
20260429;2025;6;JUNIO;ÁNCASH;COMANDANTE FAP GERMÁN ARIAS GRAZIANI;DOMÉSTICO;SALIDAS;3132
20260429;2025;6;JUNIO;ÁNCASH;COMANDANTE FAP GERMÁN ARIAS GRAZIANI;DOMÉSTICO;MOVIMIENTO GENERAL;6591
20260429;2025;6;JUNIO;ÁNCASH;JAIME MONTREUIL MORALES;DOMÉSTICO;LLEGADAS;0
20260429;2025;6;JUNIO;ÁNCASH;JAIME MONTREUIL MORALES;DOMÉSTICO;SALIDAS;0
20260429;2025;6;JUNIO;ÁNCASH;JAIME MONTREUIL MORALES;DOMÉSTICO;MOVIMIENTO GENERAL;0
20260429;2025;6;JUNIO;APURÍMAC;AEROPUERTO DE ANDAHUAYLAS;DOMÉSTICO;LLEGADAS;191
20260429;2025;6;JUNIO;APURÍMAC;AEROPUERTO DE ANDAHUAYLAS;DOMÉSTICO;SALIDAS;160
20260429;2025;6;JUNIO;APURÍMAC;AEROPUERTO DE ANDAHUAYLAS;DOMÉSTICO;MOVIMIENTO GENERAL;351
20260429;2025;6;JUNIO;AREQUIPA;ALFREDO RODRÍGUEZ BALLÓN;DOMÉSTICO;LLEGADAS;96568
20260429;2025;6;JUNIO;AREQUIPA;ALFREDO RODRÍGUEZ BALLÓN;DOMÉSTICO;SALIDAS;96410
20260429;2025;6;JUNIO;AREQUIPA;ALFREDO RODRÍGUEZ BALLÓN;DOMÉSTICO;MOVIMIENTO GENERAL;192978
20260429;2025;6;JUNIO;AREQUIPA;ALFREDO RODRÍGUEZ BALLÓN;INTERNACIONAL;LLEGADAS;0
20260429;2025;6;JUNIO;AREQUIPA;ALFREDO RODRÍGUEZ BALLÓN;INTERNACIONAL;SALIDAS;0
20260429;2025;6;JUNIO;AREQUIPA;ALFREDO RODRÍGUEZ BALLÓN;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2025;6;JUNIO;AYACUCHO;CORONEL FAP ALFREDO MENDIVIL DUARTE;DOMÉSTICO;LLEGADAS;19037
20260429;2025;6;JUNIO;AYACUCHO;CORONEL FAP ALFREDO MENDIVIL DUARTE;DOMÉSTICO;SALIDAS;19065
20260429;2025;6;JUNIO;AYACUCHO;CORONEL FAP ALFREDO MENDIVIL DUARTE;DOMÉSTICO;MOVIMIENTO GENERAL;38102
20260429;2025;6;JUNIO;CAJAMARCA;JAÉN;DOMÉSTICO;LLEGADAS;0
20260429;2025;6;JUNIO;CAJAMARCA;JAÉN;DOMÉSTICO;SALIDAS;0
20260429;2025;6;JUNIO;CAJAMARCA;JAÉN;DOMÉSTICO;MOVIMIENTO GENERAL;0
20260429;2025;6;JUNIO;CAJAMARCA;MAYOR GENERAL FAP ARMANDO REVOREDO IGLESIAS;DOMÉSTICO;LLEGADAS;25935
20260429;2025;6;JUNIO;CAJAMARCA;MAYOR GENERAL FAP ARMANDO REVOREDO IGLESIAS;DOMÉSTICO;SALIDAS;25850
20260429;2025;6;JUNIO;CAJAMARCA;MAYOR GENERAL FAP ARMANDO REVOREDO IGLESIAS;DOMÉSTICO;MOVIMIENTO GENERAL;51785
20260429;2025;6;JUNIO;CUSCO;ALEJANDRO VELASCO ASTETE;DOMÉSTICO;LLEGADAS;191400
20260429;2025;6;JUNIO;CUSCO;ALEJANDRO VELASCO ASTETE;DOMÉSTICO;SALIDAS;188981
20260429;2025;6;JUNIO;CUSCO;ALEJANDRO VELASCO ASTETE;DOMÉSTICO;MOVIMIENTO GENERAL;380381
20260429;2025;6;JUNIO;CUSCO;ALEJANDRO VELASCO ASTETE;INTERNACIONAL;LLEGADAS;9164
20260429;2025;6;JUNIO;CUSCO;ALEJANDRO VELASCO ASTETE;INTERNACIONAL;SALIDAS;8377
20260429;2025;6;JUNIO;CUSCO;ALEJANDRO VELASCO ASTETE;INTERNACIONAL;MOVIMIENTO GENERAL;17541
20260429;2025;6;JUNIO;HUÁNUCO;ALFEREZ FAP DAVID FIGUEROA FERNANDINI;DOMÉSTICO;LLEGADAS;5115
20260429;2025;6;JUNIO;HUÁNUCO;ALFEREZ FAP DAVID FIGUEROA FERNANDINI;DOMÉSTICO;SALIDAS;5361
20260429;2025;6;JUNIO;HUÁNUCO;ALFEREZ FAP DAVID FIGUEROA FERNANDINI;DOMÉSTICO;MOVIMIENTO GENERAL;10476
20260429;2025;6;JUNIO;HUÁNUCO;TINGO MARÍA;DOMÉSTICO;LLEGADAS;752
20260429;2025;6;JUNIO;HUÁNUCO;TINGO MARÍA;DOMÉSTICO;SALIDAS;745
20260429;2025;6;JUNIO;HUÁNUCO;TINGO MARÍA;DOMÉSTICO;MOVIMIENTO GENERAL;1497
20260429;2025;6;JUNIO;ICA;MARÍA REICHE NEUMAN;DOMÉSTICO;LLEGADAS;6014
20260429;2025;6;JUNIO;ICA;MARÍA REICHE NEUMAN;DOMÉSTICO;SALIDAS;6014
20260429;2025;6;JUNIO;ICA;MARÍA REICHE NEUMAN;DOMÉSTICO;MOVIMIENTO GENERAL;12028
20260429;2025;6;JUNIO;ICA;PISCO;DOMÉSTICO;LLEGADAS;9
20260429;2025;6;JUNIO;ICA;PISCO;DOMÉSTICO;SALIDAS;9
20260429;2025;6;JUNIO;ICA;PISCO;DOMÉSTICO;MOVIMIENTO GENERAL;18
20260429;2025;6;JUNIO;ICA;PISCO;INTERNACIONAL;LLEGADAS;0
20260429;2025;6;JUNIO;ICA;PISCO;INTERNACIONAL;SALIDAS;0
20260429;2025;6;JUNIO;ICA;PISCO;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2025;6;JUNIO;JUNÍN;FRANCISCO CARLÉ, JAUJA;DOMÉSTICO;LLEGADAS;0
20260429;2025;6;JUNIO;JUNÍN;FRANCISCO CARLÉ, JAUJA;DOMÉSTICO;SALIDAS;0
20260429;2025;6;JUNIO;JUNÍN;FRANCISCO CARLÉ, JAUJA;DOMÉSTICO;MOVIMIENTO GENERAL;0
20260429;2025;6;JUNIO;JUNÍN;MANUEL PRADO, MAZAMARI;DOMÉSTICO;LLEGADAS;0
20260429;2025;6;JUNIO;JUNÍN;MANUEL PRADO, MAZAMARI;DOMÉSTICO;SALIDAS;584
20260429;2025;6;JUNIO;JUNÍN;MANUEL PRADO, MAZAMARI;DOMÉSTICO;MOVIMIENTO GENERAL;584
20260429;2025;6;JUNIO;LA LIBERTAD;CAPITÁN FAP CARLOS MARTÍNEZ DE PINILLOS;DOMÉSTICO;LLEGADAS;35996
20260429;2025;6;JUNIO;LA LIBERTAD;CAPITÁN FAP CARLOS MARTÍNEZ DE PINILLOS;DOMÉSTICO;SALIDAS;36364
20260429;2025;6;JUNIO;LA LIBERTAD;CAPITÁN FAP CARLOS MARTÍNEZ DE PINILLOS;DOMÉSTICO;MOVIMIENTO GENERAL;72360
20260429;2025;6;JUNIO;LA LIBERTAD;CAPITÁN FAP CARLOS MARTÍNEZ DE PINILLOS;INTERNACIONAL;LLEGADAS;1802
20260429;2025;6;JUNIO;LA LIBERTAD;CAPITÁN FAP CARLOS MARTÍNEZ DE PINILLOS;INTERNACIONAL;SALIDAS;1648
20260429;2025;6;JUNIO;LA LIBERTAD;CAPITÁN FAP CARLOS MARTÍNEZ DE PINILLOS;INTERNACIONAL;MOVIMIENTO GENERAL;3450
20260429;2025;6;JUNIO;LAMBAYEQUE;CAPITÁN FAP JOSÉ ABELARDO QUIÑONES GONZÁLES;DOMÉSTICO;LLEGADAS;38595
20260429;2025;6;JUNIO;LAMBAYEQUE;CAPITÁN FAP JOSÉ ABELARDO QUIÑONES GONZÁLES;DOMÉSTICO;SALIDAS;39563
20260429;2025;6;JUNIO;LAMBAYEQUE;CAPITÁN FAP JOSÉ ABELARDO QUIÑONES GONZÁLES;DOMÉSTICO;MOVIMIENTO GENERAL;78158
20260429;2025;6;JUNIO;LAMBAYEQUE;CAPITÁN FAP JOSÉ ABELARDO QUIÑONES GONZÁLES;INTERNACIONAL;LLEGADAS;829
20260429;2025;6;JUNIO;LAMBAYEQUE;CAPITÁN FAP JOSÉ ABELARDO QUIÑONES GONZÁLES;INTERNACIONAL;SALIDAS;696
20260429;2025;6;JUNIO;LAMBAYEQUE;CAPITÁN FAP JOSÉ ABELARDO QUIÑONES GONZÁLES;INTERNACIONAL;MOVIMIENTO GENERAL;1525
20260429;2025;6;JUNIO;LIMA;JORGE CHÁVEZ;DOMÉSTICO;LLEGADAS;603092
20260429;2025;6;JUNIO;LIMA;JORGE CHÁVEZ;DOMÉSTICO;SALIDAS;605780
20260429;2025;6;JUNIO;LIMA;JORGE CHÁVEZ;DOMÉSTICO;MOVIMIENTO GENERAL;1208872
20260429;2025;6;JUNIO;LIMA;JORGE CHÁVEZ;INTERNACIONAL;LLEGADAS;482075
20260429;2025;6;JUNIO;LIMA;JORGE CHÁVEZ;INTERNACIONAL;SALIDAS;463934
20260429;2025;6;JUNIO;LIMA;JORGE CHÁVEZ;INTERNACIONAL;MOVIMIENTO GENERAL;946009
20260429;2025;6;JUNIO;LORETO;CORONEL FAP FRANCISCO SECADA VIGNETTA;DOMÉSTICO;LLEGADAS;36737
20260429;2025;6;JUNIO;LORETO;CORONEL FAP FRANCISCO SECADA VIGNETTA;DOMÉSTICO;SALIDAS;36278
20260429;2025;6;JUNIO;LORETO;CORONEL FAP FRANCISCO SECADA VIGNETTA;DOMÉSTICO;MOVIMIENTO GENERAL;73015
20260429;2025;6;JUNIO;LORETO;CORONEL FAP FRANCISCO SECADA VIGNETTA;INTERNACIONAL;LLEGADAS;0
20260429;2025;6;JUNIO;LORETO;CORONEL FAP FRANCISCO SECADA VIGNETTA;INTERNACIONAL;SALIDAS;0
20260429;2025;6;JUNIO;LORETO;CORONEL FAP FRANCISCO SECADA VIGNETTA;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2025;6;JUNIO;LORETO;YURIMAGUAS;DOMÉSTICO;LLEGADAS;604
20260429;2025;6;JUNIO;LORETO;YURIMAGUAS;DOMÉSTICO;SALIDAS;591
20260429;2025;6;JUNIO;LORETO;YURIMAGUAS;DOMÉSTICO;MOVIMIENTO GENERAL;1195
20260429;2025;6;JUNIO;MADRE DE DIOS;PADRE ALDAMIZ;DOMÉSTICO;LLEGADAS;25604
20260429;2025;6;JUNIO;MADRE DE DIOS;PADRE ALDAMIZ;DOMÉSTICO;SALIDAS;26617
20260429;2025;6;JUNIO;MADRE DE DIOS;PADRE ALDAMIZ;DOMÉSTICO;MOVIMIENTO GENERAL;52221
20260429;2025;6;JUNIO;MADRE DE DIOS;PADRE ALDAMIZ;INTERNACIONAL;LLEGADAS;0
20260429;2025;6;JUNIO;MADRE DE DIOS;PADRE ALDAMIZ;INTERNACIONAL;SALIDAS;0
20260429;2025;6;JUNIO;MADRE DE DIOS;PADRE ALDAMIZ;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2025;6;JUNIO;MOQUEGUA;AEROPUERTO DE MOQUEGUA;DOMÉSTICO;LLEGADAS;0
20260429;2025;6;JUNIO;MOQUEGUA;AEROPUERTO DE MOQUEGUA;DOMÉSTICO;SALIDAS;0
20260429;2025;6;JUNIO;MOQUEGUA;AEROPUERTO DE MOQUEGUA;DOMÉSTICO;MOVIMIENTO GENERAL;0
20260429;2025;6;JUNIO;MOQUEGUA;ILO;DOMÉSTICO;LLEGADAS;15
20260429;2025;6;JUNIO;MOQUEGUA;ILO;DOMÉSTICO;SALIDAS;14
20260429;2025;6;JUNIO;MOQUEGUA;ILO;DOMÉSTICO;MOVIMIENTO GENERAL;29
20260429;2025;6;JUNIO;MOQUEGUA;ILO;INTERNACIONAL;LLEGADAS;0
20260429;2025;6;JUNIO;MOQUEGUA;ILO;INTERNACIONAL;SALIDAS;0
20260429;2025;6;JUNIO;MOQUEGUA;ILO;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2025;6;JUNIO;PIURA;CAPITÁN  FAP VICTOR MONTES ARIAS, TALARA;DOMÉSTICO;LLEGADAS;9270
20260429;2025;6;JUNIO;PIURA;CAPITÁN  FAP VICTOR MONTES ARIAS, TALARA;DOMÉSTICO;SALIDAS;9393
20260429;2025;6;JUNIO;PIURA;CAPITÁN  FAP VICTOR MONTES ARIAS, TALARA;DOMÉSTICO;MOVIMIENTO GENERAL;18663
20260429;2025;6;JUNIO;PIURA;CAPITÁN  FAP VICTOR MONTES ARIAS, TALARA;INTERNACIONAL;LLEGADAS;0
20260429;2025;6;JUNIO;PIURA;CAPITÁN  FAP VICTOR MONTES ARIAS, TALARA;INTERNACIONAL;SALIDAS;0
20260429;2025;6;JUNIO;PIURA;CAPITÁN  FAP VICTOR MONTES ARIAS, TALARA;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2025;6;JUNIO;PIURA;CAPITÁN FAP GUILLERMO CONCHA IBERICO;DOMÉSTICO;LLEGADAS;38933
20260429;2025;6;JUNIO;PIURA;CAPITÁN FAP GUILLERMO CONCHA IBERICO;DOMÉSTICO;SALIDAS;38609
20260429;2025;6;JUNIO;PIURA;CAPITÁN FAP GUILLERMO CONCHA IBERICO;DOMÉSTICO;MOVIMIENTO GENERAL;77542
20260429;2025;6;JUNIO;PIURA;CAPITÁN FAP GUILLERMO CONCHA IBERICO;INTERNACIONAL;LLEGADAS;0
20260429;2025;6;JUNIO;PIURA;CAPITÁN FAP GUILLERMO CONCHA IBERICO;INTERNACIONAL;SALIDAS;0
20260429;2025;6;JUNIO;PIURA;CAPITÁN FAP GUILLERMO CONCHA IBERICO;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2025;6;JUNIO;PUNO;INCA MANCO CÁPAC, JULIACA;DOMÉSTICO;LLEGADAS;23893
20260429;2025;6;JUNIO;PUNO;INCA MANCO CÁPAC, JULIACA;DOMÉSTICO;SALIDAS;25981
20260429;2025;6;JUNIO;PUNO;INCA MANCO CÁPAC, JULIACA;DOMÉSTICO;MOVIMIENTO GENERAL;49874
20260429;2025;6;JUNIO;PUNO;INCA MANCO CÁPAC, JULIACA;INTERNACIONAL;LLEGADAS;0
20260429;2025;6;JUNIO;PUNO;INCA MANCO CÁPAC, JULIACA;INTERNACIONAL;SALIDAS;0
20260429;2025;6;JUNIO;PUNO;INCA MANCO CÁPAC, JULIACA;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2025;6;JUNIO;SAN MARTÍN;COMANDANTE FAP GUILLERMO DEL CASTILLO PAREDES;DOMÉSTICO;LLEGADAS;45526
20260429;2025;6;JUNIO;SAN MARTÍN;COMANDANTE FAP GUILLERMO DEL CASTILLO PAREDES;DOMÉSTICO;SALIDAS;43174
20260429;2025;6;JUNIO;SAN MARTÍN;COMANDANTE FAP GUILLERMO DEL CASTILLO PAREDES;DOMÉSTICO;MOVIMIENTO GENERAL;88700
20260429;2025;6;JUNIO;SAN MARTÍN;JUAN SIMONS VELA;DOMÉSTICO;LLEGADAS;9
20260429;2025;6;JUNIO;SAN MARTÍN;JUAN SIMONS VELA;DOMÉSTICO;SALIDAS;36
20260429;2025;6;JUNIO;SAN MARTÍN;JUAN SIMONS VELA;DOMÉSTICO;MOVIMIENTO GENERAL;45
20260429;2025;6;JUNIO;SAN MARTÍN;JUANJUI;DOMÉSTICO;LLEGADAS;0
20260429;2025;6;JUNIO;SAN MARTÍN;JUANJUI;DOMÉSTICO;SALIDAS;0
20260429;2025;6;JUNIO;SAN MARTÍN;JUANJUI;DOMÉSTICO;MOVIMIENTO GENERAL;0
20260429;2025;6;JUNIO;SAN MARTÍN;SAPOSOA;DOMÉSTICO;LLEGADAS;0
20260429;2025;6;JUNIO;SAN MARTÍN;SAPOSOA;DOMÉSTICO;SALIDAS;0
20260429;2025;6;JUNIO;SAN MARTÍN;SAPOSOA;DOMÉSTICO;MOVIMIENTO GENERAL;0
20260429;2025;6;JUNIO;SAN MARTÍN;TOCACHE;DOMÉSTICO;LLEGADAS;13
20260429;2025;6;JUNIO;SAN MARTÍN;TOCACHE;DOMÉSTICO;SALIDAS;16
20260429;2025;6;JUNIO;SAN MARTÍN;TOCACHE;DOMÉSTICO;MOVIMIENTO GENERAL;29
20260429;2025;6;JUNIO;TACNA;CORONEL FAP CARLOS CIRIANI SANTA ROSA;DOMÉSTICO;LLEGADAS;21900
20260429;2025;6;JUNIO;TACNA;CORONEL FAP CARLOS CIRIANI SANTA ROSA;DOMÉSTICO;SALIDAS;22154
20260429;2025;6;JUNIO;TACNA;CORONEL FAP CARLOS CIRIANI SANTA ROSA;DOMÉSTICO;MOVIMIENTO GENERAL;44054
20260429;2025;6;JUNIO;TACNA;CORONEL FAP CARLOS CIRIANI SANTA ROSA;INTERNACIONAL;LLEGADAS;0
20260429;2025;6;JUNIO;TACNA;CORONEL FAP CARLOS CIRIANI SANTA ROSA;INTERNACIONAL;SALIDAS;0
20260429;2025;6;JUNIO;TACNA;CORONEL FAP CARLOS CIRIANI SANTA ROSA;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2025;6;JUNIO;TUMBES;CAPITAN FAP PEDRO CANGA RODRÍGUEZ;DOMÉSTICO;LLEGADAS;14019
20260429;2025;6;JUNIO;TUMBES;CAPITAN FAP PEDRO CANGA RODRÍGUEZ;DOMÉSTICO;SALIDAS;14625
20260429;2025;6;JUNIO;TUMBES;CAPITAN FAP PEDRO CANGA RODRÍGUEZ;DOMÉSTICO;MOVIMIENTO GENERAL;28644
20260429;2025;6;JUNIO;TUMBES;CAPITAN FAP PEDRO CANGA RODRÍGUEZ;INTERNACIONAL;LLEGADAS;0
20260429;2025;6;JUNIO;TUMBES;CAPITAN FAP PEDRO CANGA RODRÍGUEZ;INTERNACIONAL;SALIDAS;0
20260429;2025;6;JUNIO;TUMBES;CAPITAN FAP PEDRO CANGA RODRÍGUEZ;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2025;6;JUNIO;UCAYALI;CAPITÁN FAP DAVID ABENSUR RENGIFO;DOMÉSTICO;LLEGADAS;28696
20260429;2025;6;JUNIO;UCAYALI;CAPITÁN FAP DAVID ABENSUR RENGIFO;DOMÉSTICO;SALIDAS;28121
20260429;2025;6;JUNIO;UCAYALI;CAPITÁN FAP DAVID ABENSUR RENGIFO;DOMÉSTICO;MOVIMIENTO GENERAL;56817
20260429;2025;6;JUNIO;UCAYALI;CAPITÁN FAP DAVID ABENSUR RENGIFO;INTERNACIONAL;LLEGADAS;0
20260429;2025;6;JUNIO;UCAYALI;CAPITÁN FAP DAVID ABENSUR RENGIFO;INTERNACIONAL;SALIDAS;0
20260429;2025;6;JUNIO;UCAYALI;CAPITÁN FAP DAVID ABENSUR RENGIFO;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2025;6;JUNIO;UCAYALI;TENIENTE GENERAL FAP JOSÉ GERARDO PÉREZ PINEDO;DOMÉSTICO;LLEGADAS;853
20260429;2025;6;JUNIO;UCAYALI;TENIENTE GENERAL FAP JOSÉ GERARDO PÉREZ PINEDO;DOMÉSTICO;SALIDAS;913
20260429;2025;6;JUNIO;UCAYALI;TENIENTE GENERAL FAP JOSÉ GERARDO PÉREZ PINEDO;DOMÉSTICO;MOVIMIENTO GENERAL;1766
20260429;2025;7;JULIO;AMAZONAS;CHACHAPOYAS;DOMÉSTICO;LLEGADAS;2153
20260429;2025;7;JULIO;AMAZONAS;CHACHAPOYAS;DOMÉSTICO;SALIDAS;1828
20260429;2025;7;JULIO;AMAZONAS;CHACHAPOYAS;DOMÉSTICO;MOVIMIENTO GENERAL;3981
20260429;2025;7;JULIO;AMAZONAS;RODRÍGUEZ DE MENDOZA;DOMÉSTICO;LLEGADAS;471
20260429;2025;7;JULIO;AMAZONAS;RODRÍGUEZ DE MENDOZA;DOMÉSTICO;SALIDAS;426
20260429;2025;7;JULIO;AMAZONAS;RODRÍGUEZ DE MENDOZA;DOMÉSTICO;MOVIMIENTO GENERAL;897
20260429;2025;7;JULIO;ÁNCASH;COMANDANTE FAP GERMÁN ARIAS GRAZIANI;DOMÉSTICO;LLEGADAS;3953
20260429;2025;7;JULIO;ÁNCASH;COMANDANTE FAP GERMÁN ARIAS GRAZIANI;DOMÉSTICO;SALIDAS;3880
20260429;2025;7;JULIO;ÁNCASH;COMANDANTE FAP GERMÁN ARIAS GRAZIANI;DOMÉSTICO;MOVIMIENTO GENERAL;7833
20260429;2025;7;JULIO;ÁNCASH;JAIME MONTREUIL MORALES;DOMÉSTICO;LLEGADAS;11
20260429;2025;7;JULIO;ÁNCASH;JAIME MONTREUIL MORALES;DOMÉSTICO;SALIDAS;11
20260429;2025;7;JULIO;ÁNCASH;JAIME MONTREUIL MORALES;DOMÉSTICO;MOVIMIENTO GENERAL;22
20260429;2025;7;JULIO;APURÍMAC;AEROPUERTO DE ANDAHUAYLAS;DOMÉSTICO;LLEGADAS;191
20260429;2025;7;JULIO;APURÍMAC;AEROPUERTO DE ANDAHUAYLAS;DOMÉSTICO;SALIDAS;140
20260429;2025;7;JULIO;APURÍMAC;AEROPUERTO DE ANDAHUAYLAS;DOMÉSTICO;MOVIMIENTO GENERAL;331
20260429;2025;7;JULIO;AREQUIPA;ALFREDO RODRÍGUEZ BALLÓN;DOMÉSTICO;LLEGADAS;113162
20260429;2025;7;JULIO;AREQUIPA;ALFREDO RODRÍGUEZ BALLÓN;DOMÉSTICO;SALIDAS;111682
20260429;2025;7;JULIO;AREQUIPA;ALFREDO RODRÍGUEZ BALLÓN;DOMÉSTICO;MOVIMIENTO GENERAL;224844
20260429;2025;7;JULIO;AREQUIPA;ALFREDO RODRÍGUEZ BALLÓN;INTERNACIONAL;LLEGADAS;0
20260429;2025;7;JULIO;AREQUIPA;ALFREDO RODRÍGUEZ BALLÓN;INTERNACIONAL;SALIDAS;0
20260429;2025;7;JULIO;AREQUIPA;ALFREDO RODRÍGUEZ BALLÓN;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2025;7;JULIO;AYACUCHO;CORONEL FAP ALFREDO MENDIVIL DUARTE;DOMÉSTICO;LLEGADAS;21142
20260429;2025;7;JULIO;AYACUCHO;CORONEL FAP ALFREDO MENDIVIL DUARTE;DOMÉSTICO;SALIDAS;20340
20260429;2025;7;JULIO;AYACUCHO;CORONEL FAP ALFREDO MENDIVIL DUARTE;DOMÉSTICO;MOVIMIENTO GENERAL;41482
20260429;2025;7;JULIO;CAJAMARCA;JAÉN;DOMÉSTICO;LLEGADAS;0
20260429;2025;7;JULIO;CAJAMARCA;JAÉN;DOMÉSTICO;SALIDAS;0
20260429;2025;7;JULIO;CAJAMARCA;JAÉN;DOMÉSTICO;MOVIMIENTO GENERAL;0
20260429;2025;7;JULIO;CAJAMARCA;MAYOR GENERAL FAP ARMANDO REVOREDO IGLESIAS;DOMÉSTICO;LLEGADAS;31723
20260429;2025;7;JULIO;CAJAMARCA;MAYOR GENERAL FAP ARMANDO REVOREDO IGLESIAS;DOMÉSTICO;SALIDAS;30813
20260429;2025;7;JULIO;CAJAMARCA;MAYOR GENERAL FAP ARMANDO REVOREDO IGLESIAS;DOMÉSTICO;MOVIMIENTO GENERAL;62536
20260429;2025;7;JULIO;CUSCO;ALEJANDRO VELASCO ASTETE;DOMÉSTICO;LLEGADAS;232873
20260429;2025;7;JULIO;CUSCO;ALEJANDRO VELASCO ASTETE;DOMÉSTICO;SALIDAS;223040
20260429;2025;7;JULIO;CUSCO;ALEJANDRO VELASCO ASTETE;DOMÉSTICO;MOVIMIENTO GENERAL;455913
20260429;2025;7;JULIO;CUSCO;ALEJANDRO VELASCO ASTETE;INTERNACIONAL;LLEGADAS;8867
20260429;2025;7;JULIO;CUSCO;ALEJANDRO VELASCO ASTETE;INTERNACIONAL;SALIDAS;9452
20260429;2025;7;JULIO;CUSCO;ALEJANDRO VELASCO ASTETE;INTERNACIONAL;MOVIMIENTO GENERAL;18319
20260429;2025;7;JULIO;HUÁNUCO;ALFEREZ FAP DAVID FIGUEROA FERNANDINI;DOMÉSTICO;LLEGADAS;5201
20260429;2025;7;JULIO;HUÁNUCO;ALFEREZ FAP DAVID FIGUEROA FERNANDINI;DOMÉSTICO;SALIDAS;5107
20260429;2025;7;JULIO;HUÁNUCO;ALFEREZ FAP DAVID FIGUEROA FERNANDINI;DOMÉSTICO;MOVIMIENTO GENERAL;10308
20260429;2025;7;JULIO;HUÁNUCO;TINGO MARÍA;DOMÉSTICO;LLEGADAS;1028
20260429;2025;7;JULIO;HUÁNUCO;TINGO MARÍA;DOMÉSTICO;SALIDAS;975
20260429;2025;7;JULIO;HUÁNUCO;TINGO MARÍA;DOMÉSTICO;MOVIMIENTO GENERAL;2003
20260429;2025;7;JULIO;ICA;MARÍA REICHE NEUMAN;DOMÉSTICO;LLEGADAS;7707
20260429;2025;7;JULIO;ICA;MARÍA REICHE NEUMAN;DOMÉSTICO;SALIDAS;7707
20260429;2025;7;JULIO;ICA;MARÍA REICHE NEUMAN;DOMÉSTICO;MOVIMIENTO GENERAL;15414
20260429;2025;7;JULIO;ICA;PISCO;DOMÉSTICO;LLEGADAS;10
20260429;2025;7;JULIO;ICA;PISCO;DOMÉSTICO;SALIDAS;8
20260429;2025;7;JULIO;ICA;PISCO;DOMÉSTICO;MOVIMIENTO GENERAL;18
20260429;2025;7;JULIO;ICA;PISCO;INTERNACIONAL;LLEGADAS;0
20260429;2025;7;JULIO;ICA;PISCO;INTERNACIONAL;SALIDAS;0
20260429;2025;7;JULIO;ICA;PISCO;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2025;7;JULIO;JUNÍN;FRANCISCO CARLÉ, JAUJA;DOMÉSTICO;LLEGADAS;4076
20260429;2025;7;JULIO;JUNÍN;FRANCISCO CARLÉ, JAUJA;DOMÉSTICO;SALIDAS;3603
20260429;2025;7;JULIO;JUNÍN;FRANCISCO CARLÉ, JAUJA;DOMÉSTICO;MOVIMIENTO GENERAL;7679
20260429;2025;7;JULIO;JUNÍN;MANUEL PRADO, MAZAMARI;DOMÉSTICO;LLEGADAS;0
